Meal Period,Category,Item Name,Portion,Description,Calories,Ingredients,Nutrients,Filters
Every Day,Espresso Beverages,Caffe Americano (Grande),16 oz,Espresso shots topped with hot water create a light layer of crema culminating in this wonderfully rich cup with depth and nuance.,15,N/A,"Calories: 15.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 2.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 1.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 20.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caffe Americano,Venti (20oz),"Rich, full bodied espresso with hot water in true European style",25,N/A,"Calories: 25.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 15.0 , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 20.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caffe Latte,Short (8oz),"Rich, full bodied espresso in 2% steamed milk, lightly topped with foam",100,N/A,"Calories: 100.0 , Fat Calories: 30.0 , Total Fat: 3.5 , Saturated Fat: 2.5 , Trans Fat: 0.0 , Cholesterol: 15.0 , Sodium: 75.0 , Potassium: None , Total Carbohydrates: 9.0 , Dietary Fiber: 0.0 , Sugars: 8.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caffe Latte,Tall (12oz),"Rich, full bodied espresso in 2% steamed milk, lightly topped with foam",150,N/A,"Calories: 150.0 , Fat Calories: 50.0 , Total Fat: 6.0 , Saturated Fat: 3.5 , Trans Fat: 0.0 , Cholesterol: 25.0 , Sodium: 115.0 , Potassium: None , Total Carbohydrates: 14.0 , Dietary Fiber: 0.0 , Sugars: 13.0 , Protein: 10.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 350.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caffe Latte (Grande),16 oz,"Our dark, rich espresso balanced with steamed milk and a light layer of foam. A perfect milk-forward warm-up.",190,N/A,"Calories: 190.0 , Fat Calories: 60.0 , Total Fat: 7.0 , Saturated Fat: 4.5 , Trans Fat: 0.0 , Cholesterol: 30.0 , Sodium: None , Potassium: None , Total Carbohydrates: 19.0 , Dietary Fiber: 0.0 , Sugars: 18.0 , Protein: 13.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: None , Iron: 0.0 ",
Every Day,Espresso Beverages,Caffe Latte,Venti (20oz),"Rich, full bodied espresso in 2% steamed milk, lightly topped with foam",240,N/A,"Calories: 240.0 , Fat Calories: 80.0 , Total Fat: 9.0 , Saturated Fat: 6.0 , Trans Fat: 0.0 , Cholesterol: 35.0 , Sodium: 190.0 , Potassium: None , Total Carbohydrates: 24.0 , Dietary Fiber: 0.0 , Sugars: 22.0 , Protein: 16.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 500.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caffe Mocha,Short (8oz),"Espresso with bittersweet mocha sauce and steamed 2% milk, topped with sweetened whipped cream",180,N/A,"Calories: 180.0 , Fat Calories: 80.0 , Total Fat: 9.0 , Saturated Fat: 5.0 , Trans Fat: 0.0 , Cholesterol: 30.0 , Sodium: 75.0 , Potassium: None , Total Carbohydrates: 23.0 , Dietary Fiber: 0.0 , Sugars: 18.0 , Protein: 7.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 1.8 ",
Every Day,Espresso Beverages,Caffe Mocha,Tall (12oz),"Espresso with bittersweet mocha sauce and steamed 2% milk, topped with sweetened whipped cream",270,N/A,"Calories: 270.0 , Fat Calories: 110.0 , Total Fat: 13.0 , Saturated Fat: 7.0 , Trans Fat: 0.0 , Cholesterol: 40.0 , Sodium: 120.0 , Potassium: None , Total Carbohydrates: 34.0 , Dietary Fiber: 0.0 , Sugars: 27.0 , Protein: 10.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 300.0 , Iron: 2.7 ",
Every Day,Espresso Beverages,Caffe Mocha (Grande),16 oz,"Our rich, full-bodied espresso combined with bittersweet mocha sauce and steamed milk, then topped with sweetened whipped cream. The classic coffee drink that always sweetly satisfies.",370,N/A,"Calories: 370.0 , Fat Calories: None , Total Fat: 15.0 , Saturated Fat: 10.0 , Trans Fat: 0.0 , Cholesterol: 45.0 , Sodium: None , Potassium: None , Total Carbohydrates: 43.0 , Dietary Fiber: 4.0 , Sugars: 35.0 , Protein: 14.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 350.0 , Iron: 3.6 ",
Every Day,Espresso Beverages,Caffe Mocha,Venti (20oz),"Espresso with bittersweet mocha sauce and steamed 2% milk, topped with sweetened whipped cream",410,N/A,"Calories: 410.0 , Fat Calories: 160.0 , Total Fat: 18.0 , Saturated Fat: 10.0 , Trans Fat: 0.0 , Cholesterol: 55.0 , Sodium: 190.0 , Potassium: None , Total Carbohydrates: 55.0 , Dietary Fiber: 2.0 , Sugars: 45.0 , Protein: 17.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 500.0 , Iron: 4.5 ",
Every Day,Espresso Beverages,Cappuccino,Short (8oz),"Espresso with steamed 2% milk, topped with a deep layer of foam",80,N/A,"Calories: 80.0 , Fat Calories: 25.0 , Total Fat: 3.0 , Saturated Fat: 1.5 , Trans Fat: 0.0 , Cholesterol: 10.0 , Sodium: 70.0 , Potassium: None , Total Carbohydrates: 8.0 , Dietary Fiber: 0.0 , Sugars: 7.0 , Protein: 5.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 150.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Cappuccino,Tall (12oz),"Espresso with steamed 2% milk, topped with a deep layer of foam",90,N/A,"Calories: 90.0 , Fat Calories: 30.0 , Total Fat: 3.5 , Saturated Fat: 1.5 , Trans Fat: 0.0 , Cholesterol: 15.0 , Sodium: 80.0 , Potassium: None , Total Carbohydrates: 9.0 , Dietary Fiber: 0.0 , Sugars: 8.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Cappuccino (Grande),16oz,"Dark, rich espresso lies in wait under a smoothed and stretched layer of thick milk foam. An alchemy of barista artistry and craft.",140,N/A,"Calories: 140.0 , Fat Calories: None , Total Fat: 5.0 , Saturated Fat: 3.0 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: None , Potassium: None , Total Carbohydrates: 14.0 , Dietary Fiber: 0.0 , Sugars: 12.0 , Protein: 9.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 250.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Cappuccino,Venti (20oz),"Espresso with steamed 2% milk, topped with a deep layer of foam",150,N/A,"Calories: 150.0 , Fat Calories: 50.0 , Total Fat: 6.0 , Saturated Fat: 3.0 , Trans Fat: 0.0 , Cholesterol: 25.0 , Sodium: 135.0 , Potassium: None , Total Carbohydrates: 16.0 , Dietary Fiber: 0.0 , Sugars: 14.0 , Protein: 10.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 350.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caramel Macchiato,Short (8oz),"Freshly steamed milk with vanilla flavored syrup, marked with espresso and finished with caramel sauce",120,N/A,"Calories: 120.0 , Fat Calories: 35.0 , Total Fat: 4.0 , Saturated Fat: 2.0 , Trans Fat: 0.0 , Cholesterol: 15.0 , Sodium: 80.0 , Potassium: None , Total Carbohydrates: 16.0 , Dietary Fiber: 0.0 , Sugars: 15.0 , Protein: 5.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caramel Macchiato,Tall (12oz),"Freshly steamed milk with vanilla flavored syrup, marked with espresso and finished with caramel sauce",180,N/A,"Calories: 180.0 , Fat Calories: 50.0 , Total Fat: 5.0 , Saturated Fat: 3.0 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: 115.0 , Potassium: None , Total Carbohydrates: 25.0 , Dietary Fiber: 0.0 , Sugars: 23.0 , Protein: 8.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 300.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caramel Macchiato (Grande),16 oz,"Freshly steamed milk with vanilla flavored syrup, marked with espresso and finished with caramel sauce",240,N/A,"Calories: 240.0 , Fat Calories: 60.0 , Total Fat: 7.0 , Saturated Fat: 3.5 , Trans Fat: 0.0 , Cholesterol: 25.0 , Sodium: None , Potassium: None , Total Carbohydrates: 34.0 , Dietary Fiber: 0.0 , Sugars: 32.0 , Protein: 10.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 350.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Caramel Macchiato,Venti (20oz),"Freshly steamed milk with vanilla flavored syrup, marked with espresso and finished with caramel sauce",300,N/A,"Calories: 300.0 , Fat Calories: 80.0 , Total Fat: 8.0 , Saturated Fat: 4.5 , Trans Fat: 0.0 , Cholesterol: 35.0 , Sodium: 180.0 , Potassium: None , Total Carbohydrates: 43.0 , Dietary Fiber: 0.0 , Sugars: 40.0 , Protein: 13.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 450.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Cinnamon Dolce Latte,Short (8oz),Espresso with steamed milk and cinnamon dolce flavored syrup. Topped with sweetened whipped cream and cinnamon dolce topping.,130,N/A,"Calories: 130.0 , Fat Calories: 30.0 , Total Fat: 3.0 , Saturated Fat: 1.5 , Trans Fat: 0.0 , Cholesterol: 15.0 , Sodium: 75.0 , Potassium: None , Total Carbohydrates: 20.0 , Dietary Fiber: 0.0 , Sugars: 19.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Cinnamon Dolce Latte,Tall (12oz),Espresso with steamed milk and cinnamon dolce flavored syrup. Topped with sweetened whipped cream and cinnamon dolce topping.,200,N/A,"Calories: 200.0 , Fat Calories: 45.0 , Total Fat: 5.0 , Saturated Fat: 2.5 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: 125.0 , Potassium: None , Total Carbohydrates: 30.0 , Dietary Fiber: 0.0 , Sugars: 29.0 , Protein: 9.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 300.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Cinnamon Dolce Latte (Grande),16 oz,"We add freshly steamed milk and cinnamon dolce-flavored syrup to our classic espresso, topped with sweetened whipped cream and a cinnamon dolce topping to bring you specialness in a treat.",340,N/A,"Calories: 340.0 , Fat Calories: None , Total Fat: 14.0 , Saturated Fat: 9.0 , Trans Fat: 0.5 , Cholesterol: 50.0 , Sodium: None , Potassium: None , Total Carbohydrates: 43.0 , Dietary Fiber: 0.0 , Sugars: 40.0 , Protein: 12.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 400.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Cinnamon Dolce Latte,Venti (20oz),Espresso with steamed milk and cinnamon dolce flavored syrup. Topped with sweetened whipped cream and cinnamon dolce topping.,330,N/A,"Calories: 330.0 , Fat Calories: 70.0 , Total Fat: 8.0 , Saturated Fat: 4.0 , Trans Fat: 0.0 , Cholesterol: 35.0 , Sodium: 200.0 , Potassium: None , Total Carbohydrates: 50.0 , Dietary Fiber: 0.0 , Sugars: 48.0 , Protein: 15.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 500.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Espresso,Solo (1oz),Made with our own espresso roast.,5,N/A,"Calories: 5.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 0.0 , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Espresso,Doppio (2oz),Made with our own espresso roast.,10,N/A,"Calories: 10.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 0.0 , Potassium: None , Total Carbohydrates: 2.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Espresso Macchiato,0.8 oz,Our rich espresso marked with dollop of steamed milk and foam. A European-style classic.,10,N/A,"Calories: 10.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 0.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Espresso Macchiato Doppio,1.6 oz,Our rich espresso marked with dollop of steamed milk and foam. A European-style classic.,15,N/A,"Calories: 15.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 2.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 0.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Flavored Latte,Short (8oz),Espresso and steamed milk flavored with syrup,130,N/A,"Calories: 130.0 , Fat Calories: 30.0 , Total Fat: 3.5 , Saturated Fat: 1.5 , Trans Fat: 0.0 , Cholesterol: 15.0 , Sodium: 80.0 , Potassium: None , Total Carbohydrates: 18.0 , Dietary Fiber: 0.0 , Sugars: 17.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Flavored Latte,Tall (12oz),Espresso and steamed milk flavored with syrup,200,N/A,"Calories: 200.0 , Fat Calories: 45.0 , Total Fat: 5.0 , Saturated Fat: 2.5 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: 125.0 , Potassium: None , Total Carbohydrates: 28.0 , Dietary Fiber: 0.0 , Sugars: 27.0 , Protein: 9.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 300.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Flavored Latte,Grande (16oz),Espresso and steamed milk flavored with syrup,250,N/A,"Calories: 250.0 , Fat Calories: 60.0 , Total Fat: 6.0 , Saturated Fat: 3.5 , Trans Fat: 0.0 , Cholesterol: 25.0 , Sodium: 150.0 , Potassium: None , Total Carbohydrates: 37.0 , Dietary Fiber: 0.0 , Sugars: 35.0 , Protein: 12.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 400.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Flavored Latte,Venti (20oz),Espresso and steamed milk flavored with syrup,320,N/A,"Calories: 320.0 , Fat Calories: 80.0 , Total Fat: 9.0 , Saturated Fat: 4.5 , Trans Fat: 0.0 , Cholesterol: 35.0 , Sodium: 200.0 , Potassium: None , Total Carbohydrates: 46.0 , Dietary Fiber: 0.0 , Sugars: 44.0 , Protein: 15.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 500.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Caffe Americano,Tall (12oz),"Rich, full bodied espresso combined with water and chilled with ice",10,N/A,"Calories: 10.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 10.0 , Potassium: None , Total Carbohydrates: 2.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 20.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Caffe Americano (Grande),16 oz,"Espresso shots topped with cold water produce a light layer of crema, then served over ice. The result: a wonderfully rich cup with depth and nuance. Pro Tip: For an additional boost, ask your barista to try this with an extra shot.",15,N/A,"Calories: 15.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: None , Potassium: None , Total Carbohydrates: 3.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 20.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Caffe Americano,Venti (24oz),"Rich, full bodied espresso combined with water and chilled with ice",25,N/A,"Calories: 25.0 , Fat Calories: 0.0 , Total Fat: 0.0 , Saturated Fat: 0.0 , Trans Fat: 0.0 , Cholesterol: 0.0 , Sodium: 20.0 , Potassium: None , Total Carbohydrates: 4.0 , Dietary Fiber: 0.0 , Sugars: 0.0 , Protein: 0.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 20.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Caffe Latte,Tall (12oz),Full-bodied espresso plus cold 2% milk and poured over ice,100,N/A,"Calories: 100.0 , Fat Calories: 35.0 , Total Fat: 3.5 , Saturated Fat: 2.0 , Trans Fat: 0.0 , Cholesterol: 15.0 , Sodium: 90.0 , Potassium: None , Total Carbohydrates: 10.0 , Dietary Fiber: 0.0 , Sugars: 9.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 250.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Caffe Latte (Grande),16oz,"Our dark, rich espresso combined with milk and served over ice. A perfect milk-forward cooldown.",130,N/A,"Calories: 130.0 , Fat Calories: 40.0 , Total Fat: 4.5 , Saturated Fat: 2.5 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: None , Potassium: None , Total Carbohydrates: 13.0 , Dietary Fiber: 0.0 , Sugars: 11.0 , Protein: 8.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 300.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Caffe Latte,Venti (24oz),Full-bodied espresso plus cold 2% milk and poured over ice,180,N/A,"Calories: 180.0 , Fat Calories: 60.0 , Total Fat: 6.0 , Saturated Fat: 3.0 , Trans Fat: 0.0 , Cholesterol: 25.0 , Sodium: 160.0 , Potassium: None , Total Carbohydrates: 18.0 , Dietary Fiber: 0.0 , Sugars: 15.0 , Protein: 12.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 400.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Caffe Mocha,Tall (12oz),Espresso combined with bittersweet mocha sauce and 2% milk over ice.  Topped with sweetened whipped cream.,230,N/A,"Calories: 230.0 , Fat Calories: 110.0 , Total Fat: 12.0 , Saturated Fat: 7.0 , Trans Fat: 0.0 , Cholesterol: 40.0 , Sodium: 75.0 , Potassium: None , Total Carbohydrates: 29.0 , Dietary Fiber: 0.0 , Sugars: 23.0 , Protein: 7.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 2.7 ",
Every Day,Espresso Beverages,Iced Caffe Mocha (Grande),16oz,"Our rich, full-bodied espresso combined with bittersweet mocha sauce, milk and ice, then topped with sweetened whipped cream. The classic iced coffee drink that always sweetly satisfies.",350,N/A,"Calories: 350.0 , Fat Calories: None , Total Fat: 17.0 , Saturated Fat: 11.0 , Trans Fat: 0.5 , Cholesterol: 50.0 , Sodium: None , Potassium: None , Total Carbohydrates: 38.0 , Dietary Fiber: 4.0 , Sugars: 30.0 , Protein: 10.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 250.0 , Iron: 3.6 ",
Every Day,Espresso Beverages,Iced Caffe Mocha,Venti (24oz),Espresso combined with bittersweet mocha sauce and 2% milk over ice.  Topped with sweetened whipped cream.,400,N/A,"Calories: 400.0 , Fat Calories: 170.0 , Total Fat: 19.0 , Saturated Fat: 11.0 , Trans Fat: 0.0 , Cholesterol: 60.0 , Sodium: 130.0 , Potassium: None , Total Carbohydrates: 57.0 , Dietary Fiber: 3.0 , Sugars: 43.0 , Protein: 13.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 300.0 , Iron: 5.4 ",
Every Day,Espresso Beverages,Iced Caramel Macchiato,Tall (12oz),"Espresso combined with vanilla flavored syrup, milk and caramel sauce over ice.",170,N/A,"Calories: 170.0 , Fat Calories: 45.0 , Total Fat: 5.0 , Saturated Fat: 2.5 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: 105.0 , Potassium: None , Total Carbohydrates: 25.0 , Dietary Fiber: 0.0 , Sugars: 23.0 , Protein: 7.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 250.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Caramel Macchiato (Grande),16 oz,"We combine our rich, full-bodied espresso with vanilla-flavored syrup, milk and ice, then top it off with a caramel drizzle for an oh-so-sweet finish.",250,N/A,"Calories: 250.0 , Fat Calories: 0.0 , Total Fat: 7.0 , Saturated Fat: 4.5 , Trans Fat: 0.0 , Cholesterol: 25.0 , Sodium: None , Potassium: None , Total Carbohydrates: 37.0 , Dietary Fiber: 0.0 , Sugars: 34.0 , Protein: 10.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 350.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Caramel Macchiato,Venti (24oz),"Espresso combined with vanilla flavored syrup, milk and caramel sauce over ice.",330,N/A,"Calories: 330.0 , Fat Calories: 80.0 , Total Fat: 8.0 , Saturated Fat: 4.5 , Trans Fat: 0.0 , Cholesterol: 35.0 , Sodium: 190.0 , Potassium: None , Total Carbohydrates: 49.0 , Dietary Fiber: 0.0 , Sugars: 46.0 , Protein: 14.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 450.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Cinnamon Dolce Latte,Tall (12oz),"Espresso, 2% milk and cinnamon dolce flavored syrup served over ice.  Topped with sweetened whipped cream and cinnamon dolce sprinkles.",240,N/A,"Calories: 240.0 , Fat Calories: 100.0 , Total Fat: 11.0 , Saturated Fat: 7.0 , Trans Fat: 0.0 , Cholesterol: 40.0 , Sodium: 85.0 , Potassium: None , Total Carbohydrates: 28.0 , Dietary Fiber: 0.0 , Sugars: 27.0 , Protein: 6.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Cinnamon Dolce Latte,Grande (16oz),"Espresso, 2% milk and cinnamon dolce flavored syrup served over ice.  Topped with sweetened whipped cream and cinnamon dolce sprinkles.",280,N/A,"Calories: 280.0 , Fat Calories: 110.0 , Total Fat: 12.0 , Saturated Fat: 7.0 , Trans Fat: 0.0 , Cholesterol: 45.0 , Sodium: 105.0 , Potassium: None , Total Carbohydrates: 37.0 , Dietary Fiber: 0.0 , Sugars: 34.0 , Protein: 8.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 250.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Cinnamon Dolce Latte,Venti (24oz),"Espresso, 2% milk and cinnamon dolce flavored syrup served over ice.  Topped with sweetened whipped cream and cinnamon dolce sprinkles.",410,N/A,"Calories: 410.0 , Fat Calories: 150.0 , Total Fat: 17.0 , Saturated Fat: 10.0 , Trans Fat: 0.0 , Cholesterol: 65.0 , Sodium: 150.0 , Potassium: None , Total Carbohydrates: 54.0 , Dietary Fiber: 0.0 , Sugars: 50.0 , Protein: 11.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 350.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Flavored Latte,Tall (12oz),"Full bodied espresso with cold 2% milk and your choice of syrup, poured over ice.",200,N/A,"Calories: 200.0 , Fat Calories: 45.0 , Total Fat: 5.0 , Saturated Fat: 2.5 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: 125.0 , Potassium: None , Total Carbohydrates: 28.0 , Dietary Fiber: 0.0 , Sugars: 27.0 , Protein: 9.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 300.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Flavored Latte,Grande (16oz),"Full bodied espresso with cold 2% milk and your choice of syrup, poured over ice.",250,N/A,"Calories: 250.0 , Fat Calories: 60.0 , Total Fat: 6.0 , Saturated Fat: 3.5 , Trans Fat: 0.0 , Cholesterol: 25.0 , Sodium: 150.0 , Potassium: None , Total Carbohydrates: 37.0 , Dietary Fiber: 0.0 , Sugars: 35.0 , Protein: 12.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 400.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Flavored Latte,Venti (24oz),"Full bodied espresso with cold 2% milk and your choice of syrup, poured over ice.",290,N/A,"Calories: 290.0 , Fat Calories: 50.0 , Total Fat: 5.0 , Saturated Fat: 3.0 , Trans Fat: 0.0 , Cholesterol: 20.0 , Sodium: 135.0 , Potassium: None , Total Carbohydrates: 50.0 , Dietary Fiber: 0.0 , Sugars: 47.0 , Protein: 10.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 350.0 , Iron: 0.0 ",
Every Day,Espresso Beverages,Iced Peppermint Mocha,Tall (12oz),"Espresso, 2% milk, mocha-flavored sauce and peppermine flavored syrup over ice. Topped with sweetened whipped cream and chocolate curls.",290,N/A,"Calories: 290.0 , Fat Calories: 110.0 , Total Fat: 13.0 , Saturated Fat: 7.0 , Trans Fat: 0.0 , Cholesterol: 40.0 , Sodium: 65.0 , Potassium: None , Total Carbohydrates: 44.0 , Dietary Fiber: 2.0 , Sugars: 37.0 , Protein: 7.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 150.0 , Iron: 2.7 ",
Every Day,Espresso Beverages,Iced Peppermint Mocha,Grande (16oz),"Espresso, 2% milk, mocha-flavored sauce and peppermine flavored syrup over ice. Topped with sweetened whipped cream and chocolate curls.",390,N/A,"Calories: 390.0 , Fat Calories: 150.0 , Total Fat: 17.0 , Saturated Fat: 10.0 , Trans Fat: 0.0 , Cholesterol: 50.0 , Sodium: 80.0 , Potassium: None , Total Carbohydrates: 58.0 , Dietary Fiber: 2.0 , Sugars: 49.0 , Protein: 9.0 , Vitamin A: None , Vitamin C: 0.0 , Calcium: 200.0 , Iron: 3.6 ",
Every Day,Espresso Beverages,Iced Peppermint Mocha,Venti (24oz),"Espresso, 2% milk, mocha-flavored sauce and peppermine flavored syrup over ice. Topped with sweetened whipped cream and chocolate curls.",510,N/A,"Calories: 510.0 , Fat Calories: 170.0 , Total Fat: 19.0 , Saturated Fat: 11.0 , Trans Fat: 0.0 , Cholesterol: 55.0 , Sodium: 105.0 , Potassium: None , Total Carbohydrates: 84.0 , Dietary Fiber: 3.0 , Sugars: 70.0 , Protein: 12.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 250.0 , Iron: 5.4 ",
Every Day,Espresso Beverages,Iced Peppermint White Chocolate Mocha,Tall (12oz),"Espresso, 2% milk, white chocolate flavored sauce and peppermint flavored syrup on ice. Topped with sweetened whipped cream.",380,N/A,"Calories: 380.0 , Fat Calories: 130.0 , Total Fat: 15.0 , Saturated Fat: 10.0 , Trans Fat: 0.0 , Cholesterol: 40.0 , Sodium: 140.0 , Potassium: None , Total Carbohydrates: 54.0 , Dietary Fiber: 0.0 , Sugars: 53.0 , Protein: 7.0 , Vitamin A: None , Vitamin C: 1.0 , Calcium: 250.0 , Iron: 0.0 ",
