Meal Period,Category,Item Name,Portion,Description,Calories,Ingredients,Nutrients,Filters
Lunch,THE MARKET,Sliced Cucumber,1 ounce,Sliced Cucumber,0,Cucumber,"Calories: 0 kcal, Protein (g): 0 g, Total Carbohydrates (g): 1 g, Sugar (g): 0 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 40 mg, Calcium (mg): 0 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 1 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, How Good Friendly, Avoiding Gluten"
Lunch,THE MARKET,Cherry Tomatoes,1 ounce,Cherry Tomatoes,5,Tomatoes,"Calories: 5 kcal, Protein (g): 0 g, Total Carbohydrates (g): 1 g, Sugar (g): less than 1 gram g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 70 mg, Calcium (mg): 0 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 4 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Tomato, Vegan, Avoiding Gluten"
Lunch,THE MARKET,Red and Green Bell Peppers,1/4 cup,Red and Green Bell Peppers,15,"Green Bell Peppers, Red Bell Peppers","Calories: 15 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 3 g, Sugar (g): 2 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 1 g, Sodium (mg): 0 mg, Potassium (mg): 110 mg, Calcium (mg): 0 mg, Iron (mg): 0.2 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 59 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Avoiding Gluten"
Lunch,THE MARKET,Blanched Broccoli,1 ounce,Blanched Broccoli,10,"Water, Water, Broccoli, Salt","Calories: 10 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 2 g, Sugar (g): 0 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 10 mg, Potassium (mg): 90 mg, Calcium (mg): 10 mg, Iron (mg): 0.2 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 25 mg, Calories From Fat: 0 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, How Good Friendly, Avoiding Gluten"
Lunch,THE MARKET,Shredded Cheddar Cheese,1 tbsp,Shredded Cheddar Cheese,30,Cheddar Cheese,"Calories: 30 kcal, Protein (g): 2 g, Total Carbohydrates (g): 0 g, Sugar (g): 0 g, Total Fat (g): 2.5 g, Saturated Fat (g): 1.5 g, Cholesterol (mg): 5 mg, Dietary Fiber (g): 0 g, Sodium (mg): 45 mg, Potassium (mg): 10 mg, Calcium (mg): 50 mg, Iron (mg): 0 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 20 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g","Milk, Vegetarian, Avoiding Gluten"
Lunch,THE MARKET,Crumbled Feta Cheese,1 tbsp,Crumbled Feta Cheese,25,Feta Cheese,"Calories: 25 kcal, Protein (g): 1 g, Total Carbohydrates (g): 0 g, Sugar (g): 0 g, Total Fat (g): 2 g, Saturated Fat (g): 1 g, Cholesterol (mg): 10 mg, Dietary Fiber (g): 0 g, Sodium (mg): 105 mg, Potassium (mg): 10 mg, Calcium (mg): 50 mg, Iron (mg): 0.1 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 20 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g","Milk, Vegetarian, Avoiding Gluten"
Lunch,THE MARKET,Chopped Hard Boiled Eggs,1/4 cup,Chopped Hard Boiled Eggs,50,Egg,"Calories: 50 kcal, Protein (g): 4 g, Total Carbohydrates (g): 0 g, Sugar (g): 0 g, Total Fat (g): 3.5 g, Saturated Fat (g): 1 g, Cholesterol (mg): 125 mg, Dietary Fiber (g): 0 g, Sodium (mg): 40 mg, Potassium (mg): 40 mg, Calcium (mg): 20 mg, Iron (mg): 0.4 mg, Trans Fat (g): - g, Vitamin D (IU): 30 IU, Vitamin C (mg): 0 mg, Calories From Fat: 30 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g","Egg, Vegetarian, Avoiding Gluten"
Lunch,THE MARKET,Ranch Dressing,2 floz,Ranch Dressing,220,"Low Fat Buttermilk, Mayonnaise, Ranch Dressing Mix","Calories: 220 kcal, Protein (g): 1 g, Total Carbohydrates (g): 2 g, Sugar (g): 2 g, Total Fat (g): 23 g, Saturated Fat (g): 4 g, Cholesterol (mg): 15 mg, Dietary Fiber (g): 0 g, Sodium (mg): 440 mg, Potassium (mg): 50+ mg, Calcium (mg): 40 mg, Iron (mg): 0.1 mg, Trans Fat (g): - g, Vitamin D (IU): 5 IU, Vitamin C (mg): 0 mg, Calories From Fat: 210 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 5+ g","Milk, Egg, Vegetarian, Onion, Garlic, MSG, Mustard, Gluten*"
Lunch,THE MARKET,Blue Cheese Dressing,1 floz,Blue Cheese Dressing,160,Blue Cheese Dressing,"Calories: 160 kcal, Protein (g): 0 g, Total Carbohydrates (g): 1 g, Sugar (g): 1 g, Total Fat (g): 16 g, Saturated Fat (g): 3.5 g, Cholesterol (mg): 15 mg, Dietary Fiber (g): 0 g, Sodium (mg): 270 mg, Potassium (mg): 0 mg, Calcium (mg): 0 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): - IU, Vitamin C (mg): - mg, Calories From Fat: 140 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 5 g","Milk, Egg, Vegetarian, Onion, Garlic, MSG, Mustard, Avoiding Gluten"
Lunch,THE MARKET,Caesar Dressing,1 floz,Caesar Dressing,150,Caesar Dressing,"Calories: 150 kcal, Protein (g): 1 g, Total Carbohydrates (g): 1 g, Sugar (g): 0 g, Total Fat (g): 16 g, Saturated Fat (g): 2.5 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 280 mg, Potassium (mg): 0 mg, Calcium (mg): 0 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): - IU, Vitamin C (mg): - mg, Calories From Fat: 150 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 5 g","Milk, Garlic, Celery*, Mustard, Fish, Avoiding Gluten"
Lunch,THE MARKET,Greek Feta Dressing,1 floz,Greek Feta Dressing,100,Greek Dressing,"Calories: 100 kcal, Protein (g): 0 g, Total Carbohydrates (g): 2 g, Sugar (g): 1 g, Total Fat (g): 10 g, Saturated Fat (g): 1.5 g, Cholesterol (mg): 5 mg, Dietary Fiber (g): 0 g, Sodium (mg): 280 mg, Potassium (mg): 0 mg, Calcium (mg): 0 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): - IU, Vitamin C (mg): - mg, Calories From Fat: 90 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Milk, Vegetarian, Garlic, Celery*, Mustard, Avoiding Gluten"
Lunch,THE MARKET,Fat Free Italian Dressing,1 floz,Fat Free Italian Dressing,15,Italian Dressing,"Calories: 15 kcal, Protein (g): 0 g, Total Carbohydrates (g): 3 g, Sugar (g): 2 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 470 mg, Potassium (mg): 0 mg, Calcium (mg): 0 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): - mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Onion, Vegan, Garlic, Mustard*, Celery*, Avoiding Gluten"
Lunch,THE MARKET,Honey Mustard Dressing,1 floz,Honey Mustard Dressing,150,Honey Mustard Dressing,"Calories: 150 kcal, Protein (g): 0 g, Total Carbohydrates (g): 7 g, Sugar (g): 7 g, Total Fat (g): 14 g, Saturated Fat (g): 2 g, Cholesterol (mg): 10 mg, Dietary Fiber (g): 0 g, Sodium (mg): 130 mg, Potassium (mg): 0 mg, Calcium (mg): 0 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 130 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Egg, Vegetarian, Mustard, Avoiding Gluten"
Lunch,THE MARKET,Sesame Dressing,1 floz,Sesame Dressing,110,Sesame Dressing,"Calories: 110 kcal, Protein (g): 0 g, Total Carbohydrates (g): 6 g, Sugar (g): 6 g, Total Fat (g): 9 g, Saturated Fat (g): 1.5 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 290 mg, Potassium (mg): 20 mg, Calcium (mg): 0 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): - mg, Calories From Fat: 80 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Beef*, Gluten, Pork*, Wheat, Soy, Garlic, Mustard*, Sesame"
Lunch,THE MARKET,Balsamic Vinaigrette Dressing,1 floz,Balsamic Vinaigrette Dressing,60,Balsamic Vinaigrette,"Calories: 60 kcal, Protein (g): 0 g, Total Carbohydrates (g): 5 g, Sugar (g): 4 g, Total Fat (g): 4.5 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 190 mg, Potassium (mg): 0 mg, Calcium (mg): - mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): - mg, Calories From Fat: 45 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Garlic, Mustard*, Celery*, Avoiding Gluten"
Lunch,THE MARKET,Extra Virgin Olive Oil,2 floz,Extra Virgin Olive Oil,480,Olive Oil,"Calories: 480 kcal, Protein (g): 0 g, Total Carbohydrates (g): 0 g, Sugar (g): 0 g, Total Fat (g): 54 g, Saturated Fat (g): 7 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 0 mg, Calcium (mg): 0 mg, Iron (mg): 0.3 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 490 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 5+ g","Vegetarian, Vegan, Avoiding Gluten"
Lunch,THE MARKET,Balsamic Vinegar,1 floz,Balsamic Vinegar,25,Balsamic Vinegar,"Calories: 25 kcal, Protein (g): 0 g, Total Carbohydrates (g): 5 g, Sugar (g): 4 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): - mg, Dietary Fiber (g): - g, Sodium (mg): 5 mg, Potassium (mg): 30 mg, Calcium (mg): 10 mg, Iron (mg): 0.2 mg, Trans Fat (g): 0 g, Vitamin D (IU): - IU, Vitamin C (mg): 0 mg, Calories From Fat: 0 kcal, Vitamin A (RE): 0 RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Sulphites, Avoiding Gluten"
Lunch,THE MARKET,Red Wine Vinegar,1 floz,Red Wine Vinegar,5,Red Wine Vinegar,"Calories: 5 kcal, Protein (g): 0 g, Total Carbohydrates (g): 0 g, Sugar (g): 0 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): - mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 10 mg, Calcium (mg): 0 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): - IU, Vitamin C (mg): 0 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Sulphites, Avoiding Gluten"
Lunch,THE MARKET,Croutons,1 ounce,Croutons to add to a salad,80,"French Baguette, Garlic, Salt, Canola Oil","Calories: 80 kcal, Protein (g): 2 g, Total Carbohydrates (g): 16 g, Sugar (g): 0 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 360 mg, Potassium (mg): 30 mg, Calcium (mg): 10 mg, Iron (mg): 1.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 0 kcal, Vitamin A (RE): 0+ RE, Saturated Fat + Trans Fat (g): 0 g","Gluten, Wheat, Vegetarian, Garlic, Milk*, Soy*, Tree Nuts*"
Lunch,THE MARKET,Dried Cranberries,1 tbsp,Dried Cranberries,30,Cranberries,"Calories: 30 kcal, Protein (g): 0 g, Total Carbohydrates (g): 8 g, Sugar (g): 7 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 0 mg, Calcium (mg): 0 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Avoiding Gluten"
Lunch,THE MARKET,Chia Seeds,1 tsp,Chia Seeds,25,Chia Seeds,"Calories: 25 kcal, Protein (g): less than 1 gram g, Total Carbohydrates (g): 2 g, Sugar (g): - g, Total Fat (g): 1.5 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 2 g, Sodium (mg): 0 mg, Potassium (mg): 20 mg, Calcium (mg): 30 mg, Iron (mg): 0.4 mg, Trans Fat (g): 0 g, Vitamin D (IU): - IU, Vitamin C (mg): 0 mg, Calories From Fat: 15 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Avoiding Gluten"
Lunch,THE MARKET,Raisins,1 tbsp,Raisins,25,Raisins,"Calories: 25 kcal, Protein (g): 0 g, Total Carbohydrates (g): 7 g, Sugar (g): 6 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 70 mg, Calcium (mg): 10 mg, Iron (mg): 0.2 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Gluten*, Wheat*"
Lunch,THE MARKET,Bacon Bits,1 tbsp,Bacon Bits,40,Bacon Bits,"Calories: 40 kcal, Protein (g): 3 g, Total Carbohydrates (g): 0 g, Sugar (g): 0 g, Total Fat (g): 3 g, Saturated Fat (g): 1 g, Cholesterol (mg): 10 mg, Dietary Fiber (g): 0 g, Sodium (mg): 150 mg, Potassium (mg): 40 mg, Calcium (mg): 0 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 30 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Pork, Gluten*"
Lunch,THE MARKET,Chow Mein Noodles,1 cup,Chow Mein Noodles,220,Chow Mein Noodles,"Calories: 220 kcal, Protein (g): 5 g, Total Carbohydrates (g): 30 g, Sugar (g): less than 1 gram g, Total Fat (g): 8 g, Saturated Fat (g): 1 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 1 g, Sodium (mg): 390 mg, Potassium (mg): 80 mg, Calcium (mg): 10 mg, Iron (mg): 2.4 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 80 kcal, Vitamin A (RE): 0 RE, Saturated Fat + Trans Fat (g): 0 g","Gluten, Wheat, Vegetarian, Vegan"
Lunch,THE MARKET,Grated Parmesan Cheese,1 tbsp,Grated Parmesan Cheese,25,Parmesan Cheese,"Calories: 25 kcal, Protein (g): 2 g, Total Carbohydrates (g): less than 1 gram g, Sugar (g): 0 g, Total Fat (g): 1.5 g, Saturated Fat (g): 1 g, Cholesterol (mg): 5 mg, Dietary Fiber (g): 0 g, Sodium (mg): 115 mg, Potassium (mg): 10 mg, Calcium (mg): 50 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 15 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Milk, Vegetarian, Avoiding Gluten"
Lunch,DELI BAR,Hoagie Roll,1 each,Hoagie Roll,200,Hoagie Roll,"Calories: 200 kcal, Protein (g): 6 g, Total Carbohydrates (g): 36 g, Sugar (g): 0 g, Total Fat (g): 3 g, Saturated Fat (g): 0.5 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 2 g, Sodium (mg): 410 mg, Potassium (mg): 80 mg, Calcium (mg): 60 mg, Iron (mg): 1.9 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 25 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g","Gluten, Wheat, Soy, Vegetarian, Vegan"
Lunch,DELI BAR,Rye Bread,2 slice,Rye Bread,220,Deli Rye Bread,"Calories: 220 kcal, Protein (g): 7 g, Total Carbohydrates (g): 41 g, Sugar (g): 3 g, Total Fat (g): 3 g, Saturated Fat (g): 0.5 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 5 g, Sodium (mg): 510 mg, Potassium (mg): 140 mg, Calcium (mg): 60 mg, Iron (mg): 2.4 mg, Trans Fat (g): - g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 25 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0+ g","Gluten, Wheat, Soy, Vegetarian, Vegan, Tree Nuts*"
Lunch,DELI BAR,Potato Roll,1 each,Potato Roll,170,Potato Roll,"Calories: 170 kcal, Protein (g): 8 g, Total Carbohydrates (g): 30 g, Sugar (g): 6 g, Total Fat (g): 2 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 4 g, Sodium (mg): 240 mg, Potassium (mg): 450 mg, Calcium (mg): 120 mg, Iron (mg): 1.4 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 20 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Beef*, Gluten, Pork*, Wheat, MSG*, Soy, Good Source of Protein"
Lunch,DELI BAR,Hawaiian Sweet Roll Slider,2 each,Hawaiian Sweet Roll Slider,180,Hawaiian Roll,"Calories: 180 kcal, Protein (g): 5 g, Total Carbohydrates (g): 30 g, Sugar (g): 10 g, Total Fat (g): 4.5 g, Saturated Fat (g): 2.5 g, Cholesterol (mg): 30 mg, Dietary Fiber (g): 0 g, Sodium (mg): 150 mg, Potassium (mg): 90 mg, Calcium (mg): 30 mg, Iron (mg): 1.6 mg, Trans Fat (g): 0 g, Vitamin D (IU): 5 IU, Vitamin C (mg): 2 mg, Calories From Fat: 40 kcal, Vitamin A (RE): 0 RE, Saturated Fat + Trans Fat (g): 5 g","Gluten, Milk, Wheat, Egg, Soy, Vegetarian"
Lunch,DELI BAR,Multigrain Bread,2 slice,Multigrain Bread,280,Seven Grain Bread,"Calories: 280 kcal, Protein (g): 8 g, Total Carbohydrates (g): 52 g, Sugar (g): 8 g, Total Fat (g): 4 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 24 g, Sodium (mg): 440 mg, Potassium (mg): - mg, Calcium (mg): 40 mg, Iron (mg): 2.9 mg, Trans Fat (g): 0 g, Vitamin D (IU): - IU, Vitamin C (mg): 0 mg, Calories From Fat: 35 kcal, Vitamin A (RE): 0 RE, Saturated Fat + Trans Fat (g): 0 g","Gluten, Wheat, Vegetarian, Vegan"
Lunch,DELI BAR,Whole Wheat Bread,2 slice,Whole Wheat Bread,140,Whole Wheat Bread,"Calories: 140 kcal, Protein (g): 8 g, Total Carbohydrates (g): 26 g, Sugar (g): 0 g, Total Fat (g): 1 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 4 g, Sodium (mg): 300 mg, Potassium (mg): 0 mg, Calcium (mg): 0 mg, Iron (mg): 0 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): - mg, Calories From Fat: 10 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Gluten, Wheat, Vegetarian, Sesame*"
Lunch,DELI BAR,Sourdough Bread,2 slice,Sourdough Bread,160,Sourdough Bread,"Calories: 160 kcal, Protein (g): 5 g, Total Carbohydrates (g): 32 g, Sugar (g): 0 g, Total Fat (g): 0.5 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 1 g, Sodium (mg): 370 mg, Potassium (mg): 50 mg, Calcium (mg): 10 mg, Iron (mg): 2.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 5 kcal, Vitamin A (RE): 0 RE, Saturated Fat + Trans Fat (g): 0 g","Gluten, Wheat, Vegetarian, Milk*, Soy*, Tree Nuts*"
Lunch,DELI BAR,White Pita Bread,1/2 each,White Pita Bread,80,White Pita,"Calories: 80 kcal, Protein (g): 3 g, Total Carbohydrates (g): 16 g, Sugar (g): less than 1 gram g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): less than 1 gram g, Sodium (mg): 130 mg, Potassium (mg): 30 mg, Calcium (mg): 50 mg, Iron (mg): 1.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 5 IU, Vitamin C (mg): - mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Gluten, Wheat, Vegetarian"
Lunch,DELI BAR,"10"" Flour Tortilla",1 each,"10"" Flour Tortilla",200,Flour Tortilla,"Calories: 200 kcal, Protein (g): 6 g, Total Carbohydrates (g): 34 g, Sugar (g): 1 g, Total Fat (g): 6 g, Saturated Fat (g): 3 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 1 g, Sodium (mg): 400 mg, Potassium (mg): 50 mg, Calcium (mg): 80 mg, Iron (mg): 2 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): - mg, Calories From Fat: 50 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 5 g","Gluten, Wheat, Vegetarian, Vegan, Sulphites"
Lunch,DELI BAR,Thinly Sliced Deli Turkey Breast,2 ounce,Thinly Sliced Deli Turkey Breast,60,Turkey,"Calories: 60 kcal, Protein (g): 7 g, Total Carbohydrates (g): 2 g, Sugar (g): 0 g, Total Fat (g): 2.5 g, Saturated Fat (g): 0.5 g, Cholesterol (mg): 25 mg, Dietary Fiber (g): 0 g, Sodium (mg): 520 mg, Potassium (mg): 80 mg, Calcium (mg): 10 mg, Iron (mg): 0.5 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 0 mg, Calories From Fat: 20 kcal, Vitamin A (RE): 0 RE, Saturated Fat + Trans Fat (g): 0 g","Poultry, Avoiding Gluten"
Lunch,DELI BAR,Thinly Sliced Smoked Ham,3 ounce,Thinly Sliced Smoked Ham,110,Ham,"Calories: 110 kcal, Protein (g): 15 g, Total Carbohydrates (g): 1 g, Sugar (g): 1 g, Total Fat (g): 4.5 g, Saturated Fat (g): 1.5 g, Cholesterol (mg): 45 mg, Dietary Fiber (g): 0 g, Sodium (mg): 1000 mg, Potassium (mg): 270 mg, Calcium (mg): 10 mg, Iron (mg): 0.7 mg, Trans Fat (g): 0 g, Vitamin D (IU): 25 IU, Vitamin C (mg): 0 mg, Calories From Fat: 40 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Pork, Gluten*, Wheat*"
Lunch,DELI BAR,Sliced American Cheese,1 slice,Sliced American Cheese,50,American Cheese,"Calories: 50 kcal, Protein (g): 3 g, Total Carbohydrates (g): less than 1 gram g, Sugar (g): 0 g, Total Fat (g): 4.5 g, Saturated Fat (g): 2.5 g, Cholesterol (mg): 15 mg, Dietary Fiber (g): 0 g, Sodium (mg): 240 mg, Potassium (mg): 20 mg, Calcium (mg): 150 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 45 IU, Vitamin C (mg): 0 mg, Calories From Fat: 40 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 5 g","Beef*, Milk, Pork*, Avoiding Gluten"
Lunch,DELI BAR,Cheddar Cheese Slice,1 slice,Cheddar Cheese Slice,60,Cheddar Cheese,"Calories: 60 kcal, Protein (g): 3 g, Total Carbohydrates (g): 0 g, Sugar (g): 0 g, Total Fat (g): 4.5 g, Saturated Fat (g): 2.5 g, Cholesterol (mg): 15 mg, Dietary Fiber (g): 0 g, Sodium (mg): 95 mg, Potassium (mg): 10 mg, Calcium (mg): 100 mg, Iron (mg): 0 mg, Trans Fat (g): - g, Vitamin D (IU): 5 IU, Vitamin C (mg): 0 mg, Calories From Fat: 40 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 5+ g","Milk, Vegetarian, Avoiding Gluten"
Lunch,DELI BAR,Sliced American Swiss Cheese,1 slice,Sliced American Swiss Cheese,100,Swiss American Cheese,"Calories: 100 kcal, Protein (g): 5 g, Total Carbohydrates (g): 1 g, Sugar (g): less than 1 gram g, Total Fat (g): 9 g, Saturated Fat (g): 5 g, Cholesterol (mg): 30 mg, Dietary Fiber (g): 0 g, Sodium (mg): 470 mg, Potassium (mg): 40 mg, Calcium (mg): 300 mg, Iron (mg): 0.2 mg, Trans Fat (g): 0 g, Vitamin D (IU): 90 IU, Vitamin C (mg): 0 mg, Calories From Fat: 80 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 5 g","Milk, Vegetarian, Avoiding Gluten"
Lunch,DELI BAR,Shredded Iceberg Lettuce,1/4 cup,Shredded Iceberg Lettuce,0,Lettuce,"Calories: 0 kcal, Protein (g): 0 g, Total Carbohydrates (g): less than 1 gram g, Sugar (g): 0 g, Total Fat (g): 0 g, Saturated Fat (g): 0 g, Cholesterol (mg): 0 mg, Dietary Fiber (g): 0 g, Sodium (mg): 0 mg, Potassium (mg): 30 mg, Calcium (mg): 0 mg, Iron (mg): 0.1 mg, Trans Fat (g): 0 g, Vitamin D (IU): 0 IU, Vitamin C (mg): 1 mg, Calories From Fat: 0 kcal, Vitamin A (RE): - RE, Saturated Fat + Trans Fat (g): 0 g","Vegetarian, Vegan, Avoiding Gluten"
